,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
2217,92,2019-01-01 01:09:57,3502088871723054,fraud_Padberg-Welch,grocery_pos,50.57,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,0cf233c92827db6083d311379ad67d46,1325380197,38.394608000000005,-76.437916,0,20657.0
2218,26637,2019-01-16 03:13:11,6011366578560244,fraud_Bauch-Raynor,grocery_pos,279.83,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,27f49629990396de9926eb99e201c867,1326683591,40.204814,-78.031492,1,17264.0
2219,45410,2019-01-27 23:21:59,4209696857872688515,fraud_Pacocha-Bauch,shopping_pos,999.45,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,ead9167a70d8fae82192144903289e46,1327706519,36.895121,-88.660503,1,42027.0
2220,146236,2019-03-20 00:50:49,4373370572092720777,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1139.01,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",1972-07-29,d111f4b07c3e6d2d184d2f05e7e1a326,1332204649,47.520363,-97.554803,1,58240.0
2221,548,2019-01-01 07:10:26,4063094974360571498,"fraud_Christiansen, Goyette and Schamberger",gas_transport,92.76,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,caedb2e95360b4615a85193357810e38,1325401826,42.599951,-112.758179,0,83271.0
2222,192059,2019-04-08 22:03:13,3536818734263520,fraud_Fisher Inc,shopping_net,887.45,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,fbd6e3f89a3d41ca5ab00cd23c110126,1333922593,41.055049,-94.031391,1,50149.0
2223,181461,2019-04-05 00:13:57,6528911529051375,"fraud_Robel, Cummerata and Prosacco",gas_transport,24.84,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,2e84c16bc65110c3628514fa88c0a9dd,1333584837,45.50789,-91.274329,1,54819.0
2224,2005,2019-01-01 20:40:02,4503101193493052864,fraud_Kassulke PLC,shopping_net,2.31,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,7d2e9194a420e21d6f8cff7bc152f7ae,1325450402,28.121421,-82.903565,0,34691.0
2225,690,2019-01-01 08:59:57,374497717543058,fraud_Kunze Inc,grocery_pos,127.63,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,6a8bf509bb031b1d37f33a22930058ef,1325408397,46.382378,-100.578025,0,58528.0
2226,1078,2019-01-01 13:20:33,4079773899158,fraud_Kautzer and Sons,personal_care,8.2,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,e141a779c3b646a1663f226cdee47d2f,1325424033,43.749837,-116.684895,0,83607.0
2227,354,2019-01-01 04:37:51,30487648872433,"fraud_Rohan, White and Aufderhar",misc_net,2.73,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,9445dc9bc93c2020f5364655a9fcd5f5,1325392671,37.997357,-86.71446,0,47586.0
2228,1492,2019-01-01 16:21:28,4364010865167176,fraud_Turner LLC,travel,9.98,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,a0379cc8349970e7136d5d81e480a533,1325434888,39.682825,-119.981598,0,96105.0
2229,30339,2019-01-19 01:12:29,4586810168620942,"fraud_Lockman, West and Runte",grocery_pos,343.75,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,e44d79e60f3f947c260d7dec756c1d31,1326935549,32.382949,-80.10601700000001,1,
2230,106969,2019-03-03 01:00:04,3562679455732797,fraud_Wolf Inc,grocery_pos,281.19,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,4a6df48483ef3e9c7c4b4476431645d6,1330736404,39.322597,-75.338943,1,8323.0
2231,47764,2019-01-28 23:14:49,373213026644490,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1058.01,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,e6cbed473965d31cd4a258344dd0bd8c,1327792489,33.259031,-117.083503,1,92026.0
2232,3600,2019-01-03 01:35:52,340187018810220,fraud_Koepp-Parker,grocery_pos,332.35,Misty,Hart,F,27954 Hall Mill Suite 575,San Antonio,TX,78208,29.44,-98.459,1595797,Horticultural consultant,1960-10-28,97903213a2fd7e53bbaa60807144a505,1325554552,29.320662,-97.937219,1,78160.0
2233,19683,2019-01-12 23:32:25,2348245054386329,fraud_Bednar Group,misc_net,696.76,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,fdd8b84c162fe829a66a349d2715b188,1326411145,42.280156,-79.500383,1,14757.0
2234,1035,2019-01-01 12:56:17,4334230547694630,"fraud_Hauck, Dietrich and Funk",kids_pets,44.21,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,2d51fc0937644072fe09e1cd998a006e,1325422577,43.329385,-111.772465,0,83406.0
2235,3072,2019-01-02 16:03:09,340951438290556,fraud_Cormier LLC,health_fitness,9.95,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,ab28976284ada3f165a42b0839f1c4ed,1325520189,42.039134,-74.232867,0,12457.0
2236,50140,2019-01-29 23:40:36,4155021259183870,fraud_Schuppe LLC,entertainment,495.2,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,9f3200a0289e7c63ce4cacd29fc2a2a1,1327880436,34.150624,-98.49162,1,73562.0
2237,2219,2019-01-01 22:20:48,675990301623,"fraud_Yost, Schamberger and Windler",kids_pets,10.48,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,683818b31674d6cf00cc68cb82c28bd7,1325456448,41.600555,-74.931391,0,12727.0
2238,2516,2019-01-02 02:58:06,4427805710168,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,68.31,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,a22bb31c8f0110e668ec26914f66734b,1325473086,33.146799,-105.745195,0,88340.0
2239,138327,2019-03-16 22:39:12,676102124465,fraud_Leffler-Goldner,personal_care,20.68,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,f98a7a094f97a58a5bd941fbcba9dc79,1331937552,38.950726,-121.514884,1,95674.0
2240,1682,2019-01-01 17:55:28,4926376199189801,fraud_Jacobi Inc,health_fitness,18.11,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,08b975b12c4ba4cb7146d83740c842df,1325440528,35.611346999999995,-91.774844,0,72534.0
2241,1117,2019-01-01 13:37:31,4998109455173950,"fraud_Schaefer, Fay and Hilll",entertainment,59.29,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,a995687ccfbabfaa8f275cd5c0801398,1325425051,39.523141,-94.450871,0,64477.0
2242,1844,2019-01-01 19:16:24,3506042666828517,"fraud_Durgan, Gislason and Spencer",home,44.53,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,370e1dddad381e96d576a73def95a642,1325445384,37.883533,-81.439079,0,25062.0
2243,65321,2019-02-08 13:29:03,3564839259330465,"fraud_Schmeler, Bashirian and Price",shopping_net,880.19,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,f0268fe12b3413f0704ce5fc333c0462,1328707743,38.471698,-122.846694,1,95436.0
2244,108266,2019-03-03 13:19:25,3562679455732797,fraud_Huel-Langworth,misc_net,887.89,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,362509f1ff5a66c186bf24d72d33b310,1330780765,39.938525,-76.73617800000001,1,17401.0
2245,83763,2019-02-18 22:39:23,3540210836308425,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1016.56,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,900357a81a3cd896fd6e884d64b41958,1329604763,35.036196999999994,-102.682759,1,
2246,2704,2019-01-02 08:02:31,345933964507467,fraud_Cartwright-Harris,grocery_pos,98.45,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,78b2b1b1b58405a8a277ac454a1e063b,1325491351,38.94098,-75.453952,0,19963.0
2247,723,2019-01-01 09:23:55,4265776278887457,"fraud_Rippin, Kub and Mann",misc_net,1047.52,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,bb5654f0f82ace48aa6e4f45db7c64c5,1325409835,34.887449,-92.623326,0,72135.0
2248,3322,2019-01-02 20:38:19,4904681492230012,fraud_Hyatt-Blick,travel,2.37,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,9b1095008d317359d8234ae43f9893d6,1325536699,42.599062,-73.29271899999999,0,12022.0
2249,85613,2019-02-19 19:05:32,4497913965512794052,fraud_Hirthe-Beier,health_fitness,17.83,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,eaead4ae8d64623c8b5e54f8720401eb,1329678332,35.113152,-79.500127,1,28373.0
2250,3379,2019-01-02 21:32:27,30175986190993,fraud_Leffler-Goldner,personal_care,12.15,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,07d9de889f7e311d904200a79c12ffd6,1325539947,46.772378,-95.249478,0,56464.0
2251,233813,2019-04-28 02:28:24,4587657402165341815,fraud_Conroy-Cruickshank,gas_transport,8.99,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,55cac28d4cd6dd0446ddf52fa63adffb,1335580104,41.263251,-87.254064,1,46341.0
2252,138720,2019-03-17 01:52:34,676102124465,fraud_Kiehn Inc,grocery_pos,381.39,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,6e0022569af2647c3e3092228a9ce875,1331949154,39.044340000000005,-122.602069,1,95423.0
2253,57371,2019-02-03 22:50:27,3560797065840735,"fraud_Ledner, Hartmann and Feest",health_fitness,18.05,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,d93b3d29edc7057c786ee7c255e93bd4,1328309427,46.897686,-101.539098,1,58563.0
2254,3520,2019-01-02 23:44:51,4279161831637,fraud_Abernathy and Sons,food_dining,4.8,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,15c9ceb4a916d6b14e63d8bc80ec0d55,1325547891,39.145158,-80.44530400000001,0,26378.0
2255,2461,2019-01-02 01:28:32,213112402583773,"fraud_Hayes, Marquardt and Dibbert",misc_net,183.4,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,cf92859b8ab626b9089d9e9977186b0b,1325467712,34.041471,-82.215213,0,29819.0
2256,566,2019-01-01 07:22:34,4998109455173950,fraud_Schamberger-O'Keefe,grocery_pos,205.76,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,28f3be829fc05cc266b8e20e4d07e0eb,1325402554,39.511175,-94.760973,0,64439.0
2257,69840,2019-02-11 03:45:46,347073228412010,fraud_Pacocha-O'Reilly,grocery_pos,280.64,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,2ccd7e4eb7a1b4043dafc4680f139b43,1328931946,45.357955,-104.809791,1,59332.0
2258,1195,2019-01-01 14:14:45,6538441737335434,fraud_McKenzie-Huels,food_dining,1.57,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,e448ead941a5df0a1829650e413fa329,1325427285,40.811879,-80.44414499999999,0,16115.0
2259,2963,2019-01-02 14:10:53,4992346398065154184,fraud_Reichert-Weissnat,travel,9.4,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,789118e0e12c23eedf5a6ed929ca4562,1325513453,41.596102,-90.147797,0,61257.0
2260,249275,2019-05-04 23:46:50,630412733309,fraud_Leannon-Ward,food_dining,117.07,Heather,Stanton,F,445 Jerry Lights Apt. 081,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,591c1da084b84b931ea9967716233177,1336175210,46.985958,-87.369849,1,
2261,1948,2019-01-01 20:04:59,4671727014157745,fraud_Nienow PLC,entertainment,9.76,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,41740a02e72b7a619e1352ed33f78276,1325448299,41.214797,-86.525446,0,46968.0
2262,151451,2019-03-22 22:34:19,6540981358631302,fraud_Dickinson-Rempel,misc_pos,8.23,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,fd5599927a485f700a86ca2594021862,1332455659,43.187206,-82.397275,1,48450.0
2263,107245,2019-03-03 03:37:29,3562679455732797,fraud_Mraz-Herzog,gas_transport,9.85,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,0b5c1ccf7ca6cf9dbe2ad7852610baa6,1330745849,38.023915,-76.635919,1,22488.0
2264,390,2019-01-01 05:07:11,6554245334757802,"fraud_Wiza, Schaden and Stark",misc_pos,45.4,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,987db990882b791e835e5b589cb84abc,1325394431,33.916129,-117.095988,0,92555.0
2265,878,2019-01-01 11:07:57,3536818734263520,fraud_Parisian and Sons,gas_transport,68.73,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,781a888db6ecf76411647bf6cfa52cbd,1325416077,41.140042,-94.520313,0,50858.0
2266,2969,2019-01-02 14:15:55,3568736585751727,fraud_Cormier LLC,health_fitness,77.64,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,6e85d1f073ac41fe85c93b2ba446ae7c,1325513755,41.979317,-92.544248,0,52339.0
2267,870,2019-01-01 11:03:54,4066595222529,fraud_Volkman-Predovic,shopping_net,43.26,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,e4084664b9be4441b1547a9aa1bbf231,1325415834,37.854584,-82.626731,0,41262.0
2268,2878,2019-01-02 12:34:00,4745996322265,fraud_Feil-Morar,health_fitness,18.01,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,05c0f4c480f1cb4ff6e3a7ffe07e4441,1325507640,41.699546000000005,-86.463957,0,46552.0
2269,374,2019-01-01 04:57:58,630423337322,"fraud_Streich, Hansen and Veum",gas_transport,61.39,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,9825a8292f6b25bb7d54b253bb3336f6,1325393878,48.394218,-117.36356299999998,0,99180.0
2270,161530,2019-03-26 16:29:40,371683116218417,fraud_Ankunding LLC,shopping_net,1051.21,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,1b532a60c37779f34709a21c8b294f53,1332779380,41.528011,-75.087735,1,12764.0
2271,31574,2019-01-19 23:04:09,340951438290556,fraud_Kozey-Kuhlman,personal_care,23.71,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,90d38395ab881edb3b7ddaa3861cf753,1327014249,41.118844,-74.303671,1,7456.0
2272,1988,2019-01-01 20:28:18,4761403817546679245,fraud_Auer LLC,personal_care,12.37,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,5719112ca1af0722800e38d8dd2c0ce5,1325449698,36.382922,-92.63063,0,72619.0
2273,2353,2019-01-01 23:26:22,573283817795,"fraud_Kling, Howe and Schneider",home,32.97,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,532686f9e2adbe60a85bf82a80fb652d,1325460382,43.234019,-71.045662,0,3825.0
2274,64748,2019-02-08 01:52:52,180017442990269,fraud_Koepp-Witting,grocery_pos,289.27,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,ca90ec1932906f6cbfe11c3bb0dd95d4,1328665972,42.400879,-73.882631,1,12087.0
2275,755,2019-01-01 09:46:23,3592931352252641,"fraud_Schaefer, Fay and Hilll",entertainment,3.39,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,bbe0c28c22e0431a854f39e4ac2422dc,1325411183,44.685732,-92.872182,0,55033.0
2276,19852,2019-01-13 01:59:04,4666314527820883145,"fraud_Osinski, Ledner and Leuschke",grocery_pos,276.8,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,a28b688a63d93fb5935d6a3dfb22ecf6,1326419944,41.700959000000005,-98.207349,1,68655.0
2277,24176,2019-01-15 00:21:45,3595192916105588,fraud_Pacocha-O'Reilly,grocery_pos,297.74,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,5c88b17c2138d3a0196e5817efa5c2f4,1326586905,34.233493,-78.37637,1,28423.0
2278,1128,2019-01-01 13:43:24,3501942333500073,fraud_Bechtelar-Rippin,food_dining,34.69,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,7c8d7a23e07f00f0397ed981ee7cf302,1325425404,32.855971999999994,-111.598629,0,85294.0
2279,1821,2019-01-01 19:06:37,4958589671582726883,fraud_Erdman-Schaden,personal_care,1.24,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,54b1d77b9ee6639da427de1bad7b1fc7,1325444797,39.445429,-76.67349399999999,0,21093.0
2280,195331,2019-04-10 22:08:20,3519607465576254,fraud_McDermott-Weimann,grocery_pos,337.68,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,12a66a23eaba2a7a4ef84341f892600b,1334095700,41.603454,-124.872206,1,
2281,1384,2019-01-01 15:38:41,344342339068828,"fraud_Roberts, Ryan and Smith",personal_care,9.33,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,b0876a3e07fa746447a903956bffe469,1325432321,31.506566,-81.475945,0,31331.0
2282,2706,2019-01-02 08:04:29,3573386445588324,"fraud_Terry, Johns and Bins",misc_pos,2.12,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,9856766b965fd48c53087e0bb8608168,1325491469,45.217226,-98.386922,0,57461.0
2283,552,2019-01-01 07:13:01,4220495028289516646,fraud_Jast and Sons,food_dining,74.09,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,4a4cf450e1ee2741e3c3a43544c3cd64,1325401981,33.917815999999995,-117.821826,0,92823.0
2284,2008,2019-01-01 20:41:51,180031190491743,"fraud_Kuhic, Bins and Pfeffer",shopping_net,28.73,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,045af7610b5755b584f86a045aadb974,1325450511,31.330409000000003,-87.134411,0,36454.0
2285,1803,2019-01-01 18:58:56,376656886990758,fraud_Feil-Morar,health_fitness,56.25,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,2b93dc183a308458c7b363f167593a08,1325444336,30.877944,-94.510008,0,75938.0
2286,1865,2019-01-01 19:24:38,30044330818990,fraud_Little-Gleichner,travel,3.58,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,2eccef110f176668a4488fccb090d174,1325445878,27.262093,-81.93525600000001,0,34266.0
2287,1657,2019-01-01 17:42:24,4635330563105903,fraud_Ankunding LLC,shopping_net,2.03,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,93938fc3061783ad5a974638d80150f5,1325439744,39.723563,-76.898601,0,17329.0
2288,3339,2019-01-02 20:54:38,4681699462969,"fraud_Hodkiewicz, Prohaska and Paucek",travel,2.47,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,70740d97da9ac0272807dfc8e09608cc,1325537678,35.803902,-86.511188,0,37128.0
2289,21742,2019-01-14 00:37:01,3536918668124647,fraud_Parisian and Sons,gas_transport,12.57,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,dec7f564c518a3f5878016461d766ffa,1326501421,36.860137,-122.217748,1,
2290,63444,2019-02-07 01:22:27,3544606805704278,fraud_McCullough Group,grocery_net,15.99,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,14a2443cfccb66ca58500ce14629a119,1328577747,37.695937,-89.04440699999999,1,62902.0
2291,209638,2019-04-17 01:31:29,60427851591,fraud_Pacocha-O'Reilly,grocery_pos,296.69,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,ff2cd5b531c6b222773f61bb0150bc40,1334626289,36.108811,-99.500224,1,
2292,74257,2019-02-12 23:41:39,4210078554961359092,fraud_Denesik and Sons,shopping_pos,787.51,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,3a9131d3f6398ba8ac5a1ed215f9a835,1329090099,43.674503,-123.424749,1,97435.0
2293,3470,2019-01-02 22:58:05,3563837241599446,fraud_Botsford PLC,home,49.39,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,ba1f790202174dab3b7082773aac0712,1325545085,44.312734000000006,-123.383756,0,97456.0
2294,52508,2019-01-31 23:50:56,4952583804639909,"fraud_Rippin, Kub and Mann",misc_net,1024.58,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,39e0de45138f0827d25c895c3301ae9b,1328053856,40.736867,-79.87019599999999,1,16056.0
2295,21981,2019-01-14 03:20:21,4789911625179723,fraud_Frami Group,entertainment,549.13,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,7b1d955d8709038eb7f7abcbb352ef63,1326511221,40.392225,-73.195537,1,
2296,557,2019-01-01 07:16:45,2231186809828225,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.71,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,1957-01-15,85401905be867a97f995e0dd6c44b46c,1325402205,32.473304,-84.563429,0,31801.0
2297,31798,2019-01-20 02:20:05,340951438290556,fraud_Kunze Inc,grocery_pos,348.74,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,cdb5a58edd3b6fda0c677b0e0e868a59,1327026005,40.090338,-74.017922,1,8742.0
2298,2201,2019-01-01 22:09:31,372509258176510,fraud_Fisher-Schowalter,shopping_net,84.3,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,c1d807107cccd170343272670468db3f,1325455771,43.291311,-82.64728199999999,0,48422.0
2299,3039,2019-01-02 15:28:34,3596217206093829,"fraud_Koss, McLaughlin and Mayer",food_dining,14.14,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,289eb09e9fccc472bc4928b2661e4778,1325518114,41.024244,-91.236273,0,52660.0
2300,154186,2019-03-23 22:36:07,213114122496591,fraud_Kerluke PLC,misc_net,745.25,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,c556cc10b327f0e53b3ef7a6a8fbc649,1332542167,44.772025,-93.705502,1,55322.0
2301,3081,2019-01-02 16:10:00,4873783502705038,fraud_Botsford and Sons,home,26.14,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,a2b9bbc4b840fa390b2b40b5b1c85781,1325520600,47.990617,-122.386906,0,98236.0
