trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,pred
2019-02-12 18:32:13,4210078554961359092,"fraud_Stehr, Jewess and Schimmel",misc_net,763.2,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,b1392f26697177fd614c3ba876112e43,1329071533,43.043863,-122.854471,1,97484.0,1
2019-01-21 22:34:08,3518669219150142,fraud_Price Inc,shopping_net,1122.38,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,269fd480aacf8f31704b606a997f180e,1327185248,38.728596,-84.868296,1,41046.0,0
2019-03-16 00:04:19,6011148190095209,fraud_Stark-Batz,entertainment,463.74,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,1608fb7fcf782fe6420dba21b5768a3f,1331856259,38.408105,-122.911673,1,95444.0,1
2019-01-02 11:44:32,372509258176510,fraud_Huel-Langworth,misc_net,107.14,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,ee95965ea17a243b2c2a4cfc29c160a8,1325504672,42.695493,-82.712336,0,48047.0,0
2019-01-01 23:44:56,6011366578560244,"fraud_Mosciski, Ziemann and Farrell",shopping_net,6.23,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,ba277f9deec42a5a9066c4c0c7e04b51,1325461496,39.919464000000005,-78.058174,0,17228.0,0
2019-01-01 22:51:02,375534208663984,fraud_Beer-Jast,kids_pets,53.46,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,157a95c6368c6af65f6cd3a785acd65f,1325458262,37.79115,-79.499245,0,24450.0,0
2019-01-01 19:18:42,4715741951931168360,fraud_Prosacco LLC,personal_care,49.53,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,d887e15bf29eaeed2e1f940e97378d36,1325445522,36.199694,-97.040839,0,74075.0,0
2019-03-08 02:42:53,4824023901222438,fraud_Cole PLC,grocery_pos,358.27,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,b4c8cb1e4989f5da6e8cd50ef89029c3,1331174573,31.713434000000003,-97.028054,1,76640.0,0
2019-01-01 16:57:18,2305336922781618,fraud_Abshire PLC,entertainment,6.95,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,08966fe6bc1f8f48d0ebfce5ee02f472,1325437038,41.509349,-93.291055,0,50252.0,0
2019-01-18 23:05:03,372246459334925,fraud_Schmeler-Howe,personal_care,51.49,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,b5507609da14912b9d565c35848d1fd2,1326927903,44.538292,-103.281811,1,57788.0,0
2019-04-14 19:23:04,3548710338694745,fraud_Rempel Inc,shopping_net,1160.47,Michael,Rivera,M,731 Watson Spring,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,12d8e3c3aea9610732c39484c49d6e7d,1334431384,32.294676,-97.868968,1,76476.0,0
2019-01-02 08:38:47,4908846471916297,fraud_Kiehn-Emmerich,grocery_pos,193.22,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,02a4ebe7ead05ce33db2653e3589af2d,1325493527,31.985329,-96.773802,0,76641.0,0
2019-02-08 03:04:09,3564839259330465,fraud_Bailey-Morar,grocery_pos,311.48,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,82cced124f1b4c8327d9aa0ff5d1ce17,1328670249,38.154261,-123.162765,1,,0
2019-04-09 23:41:29,3519607465576254,fraud_Torp-Lemke,misc_pos,49.83,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,5e74b70fce9a74ce398c6b25f71ce31c,1334014889,40.901787,-124.88738,1,,0
2019-01-01 18:06:24,30266994494236,fraud_Howe Ltd,misc_pos,45.85,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,060d46d7df6e7b6f4f137a755615ceff,1325441184,36.458217,-78.238299,0,27563.0,0
2019-04-06 03:34:12,4681699462969,"fraud_Mosciski, Gislason and Mertz",grocery_pos,285.75,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,5d0a176d9352d257f23b75cb8ec22f80,1333683252,35.302035,-86.415761,1,37352.0,0
2019-01-01 04:39:20,30404291151692,fraud_Cummings LLC,gas_transport,51.75,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,0a259b785cc6b35f935de1bb653019b9,1325392760,42.750385,-78.143849,0,14569.0,0
2019-02-11 00:10:26,30561214688470,fraud_Rodriguez Group,gas_transport,9.76,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,9b00f698c73ecf67eeb09729cd027d42,1328919026,41.193178,-75.05269399999999,1,18371.0,0
2019-01-01 16:00:59,4342532437704183,fraud_Wuckert-Goldner,home,27.84,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,d1aa86ee8a932249b284a7721b84b9d4,1325433659,41.506959,-76.952028,0,17765.0,0
2019-01-02 01:32:36,4646845581490336108,fraud_Kling-Grant,grocery_net,76.3,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,84ee3c7eddee502865320dde898d8ec4,1325467956,41.079636,-73.330312,0,6880.0,0
2019-01-02 13:20:37,3583793405872580,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,7.52,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,630eb9a2c127f068b32656b1037cd888,1325510437,34.777781,-98.264392,0,73538.0,0
2019-01-01 13:49:05,4512828414983801773,"fraud_Yost, Schamberger and Windler",kids_pets,65.96,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,7d953673c09de0b9d5723d81d2a8d078,1325425745,40.600949,-79.847831,0,15076.0,0
2019-01-01 07:57:31,4010002218955876,fraud_Kling-Grant,grocery_net,51.66,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,af2ef0b867d92e8ac93649386cfede3e,1325404651,30.767878000000003,-95.073866,0,77360.0,0
2019-04-28 23:38:37,30371006069917,fraud_Vandervort-Funk,grocery_pos,331.56,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,32645c78302b6eb60b1af70c9e589f34,1335656317,38.316455,-89.541758,1,62268.0,0
2019-01-15 23:19:23,4789911625179723,fraud_Abbott-Steuber,personal_care,20.09,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,187397e8c4ee0a87c96194bfb27d25d5,1326669563,41.484523,-73.025995,1,6770.0,0
2019-01-01 13:04:34,4761403817546679245,fraud_Gleason-Macejkovic,shopping_net,1.13,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,ad326807600417e56f25aa7c49a4a6f4,1325423074,36.787512,-91.931081,0,65775.0,0
2019-01-01 21:03:35,4890424426862856940,"fraud_Nicolas, Hills and McGlynn",entertainment,8.34,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,3c99d4c6f747cc0dd9d81ed63d261a80,1325451815,38.855773,-122.32151299999998,0,95637.0,0
2019-01-01 15:35:34,4170689372027579,fraud_Grimes LLC,entertainment,44.03,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,1b06cdc28e19da926b13316a7b09d706,1325432134,35.036947,-98.080251,0,73092.0,0
2019-01-02 01:36:54,2252055259910912,"fraud_Robel, Cummerata and Prosacco",gas_transport,87.4,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,da410214ede4b29e04e7607fe596b113,1325468214,44.904163,-90.374936,0,54421.0,0
2019-01-01 03:35:15,4769426683924058915,fraud_Kutch LLC,gas_transport,77.01,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,19e4f63a8dda607efea0ba953d21e9d9,1325388915,40.494014,-78.398475,0,16602.0,0
2019-01-02 11:12:05,4509142395811241,"fraud_Reichert, Huels and Hoppe",shopping_net,5.67,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,0bcad6809b971d750041da6005f93fb3,1325502725,31.830209000000004,-83.192526,0,31750.0,0
2019-01-07 23:58:33,3597980945245815,fraud_Heidenreich PLC,grocery_pos,289.69,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",1957-04-25,684dc0e31f25528e2daf78e488f6adca,1325980713,34.90683,-94.7085,1,74966.0,0
2019-01-01 13:11:47,3549202406645667,fraud_Abbott-Steuber,personal_care,72.74,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,a191cfefdbba0eeb9c0f2305387853f7,1325423507,43.995784,-71.274235,0,3812.0,0
2019-01-02 19:43:03,3518669219150142,fraud_Torp-Lemke,misc_pos,25.0,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,d548df73b9b899ea52caed1a64d92d8f,1325533383,39.422878,-83.271312,0,45628.0,0
2019-01-01 13:04:25,571365235126,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,177.82,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,26e9b361f78724f145faedaaad9da0c3,1325423065,45.105736,-87.08646800000001,0,54202.0,0
2019-01-01 13:20:55,371009169330125,fraud_Denesik and Sons,shopping_pos,9.48,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,742e801feeacebf2d70b59067a17663e,1325424055,30.673826,-83.162044,0,31636.0,0
2019-01-01 00:39:43,60495593109,fraud_Volkman PLC,food_dining,122.86,Randall,Dillon,M,4440 George Mills Suite 591,Dallas,TX,75210,32.7699,-96.743,1263321,Television camera operator,1942-11-24,7d68e49b63d845b808108fcd41c15877,1325378383,32.282224,-97.46183,0,76033.0,0
2019-01-02 07:42:11,213161293389774,fraud_Jewess LLC,shopping_pos,54.05,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,10181b54570abd0820f2877e81af3d63,1325490131,43.099829,-77.27729699999999,0,14568.0,0
2019-01-01 15:34:14,376445266762684,fraud_Beier and Sons,home,26.82,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,46f723b08e6c93c1160a067a3b05914f,1325432054,40.998097,-100.389208,0,69123.0,0
2019-01-16 23:05:55,2383461948823908,fraud_Mayert Group,shopping_pos,838.04,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,3b9943559d133fef633803083b5df40c,1326755155,43.240828,-71.827411,1,3278.0,1
2019-03-30 22:17:16,3533012926413100,fraud_Sawayn PLC,shopping_pos,866.48,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,e75b8ca989adfe473ba5d53883204ebd,1333145836,42.309165,-76.015289,1,13797.0,1
2019-03-16 01:58:43,6011552879910390,fraud_Koepp-Parker,grocery_pos,312.3,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,1d0265ffebf3a807ffd21f0c6b3e9e76,1331863123,41.175752,-109.345501,1,,0
2019-01-28 03:29:31,676234256292,fraud_Koepp-Parker,grocery_pos,321.49,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,8524e211e3f48239ab8d30300c8d4744,1327721371,35.181692,-115.067423,1,,0
2019-03-14 22:51:19,60423098130,fraud_Haley Group,misc_pos,49.83,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,36.9412,-98.2458,83,Barrister's clerk,1958-07-28,75893ca6ab16dd324f4b9ff9b36a5998,1331765479,37.402509,-98.069345,1,67142.0,0
2019-01-05 22:02:34,341546199006537,fraud_Dooley-Thompson,misc_net,849.49,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,b87c92d4824758e704da572891697fed,1325800954,65.266065,-164.865352,1,,1
2019-03-05 00:38:36,2227671554547514,fraud_Heathcote LLC,shopping_net,920.74,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,e69dbd8bef83f34b72d938a26b645652,1330907916,27.75178,-82.436633,1,33570.0,1
2019-01-02 12:29:44,4657269323674365,fraud_Bode-Schuster,kids_pets,101.96,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,2ebcab64587195877e482cbdf0a675d4,1325507384,31.651669,-84.72558599999999,0,39846.0,0
2019-01-01 22:17:11,38947654498698,fraud_Bins-Howell,personal_care,56.09,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,f37c948c11e1438628cffb05dd485458,1325456231,39.795463,-83.44228299999999,0,43140.0,0
2019-01-01 19:17:45,3596217206093829,fraud_Gleason and Sons,kids_pets,11.59,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,86b1d86c983f3df80cf6ff4e93e838e7,1325445465,41.350728,-92.714426,0,50143.0,0
2019-03-23 01:09:59,4076173495454,"fraud_Greenholt, Jacobi and Gleason",gas_transport,9.94,Bradley,Adkins,M,362 Brown Wall,Kaktovik,AK,99747,66.6933,-153.994,239,Careers information officer,1996-04-01,da81318af6e1918b067de24bbd9744d5,1332464999,66.252098,-154.718147,1,,0
2019-01-22 10:07:45,344709867813900,fraud_Dooley Inc,shopping_pos,913.75,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,c793c34a9264777203b5fc84439857fc,1327226865,28.209431,-81.457981,1,34746.0,1
2019-04-10 23:47:29,3519607465576254,fraud_Stoltenberg-Beatty,shopping_pos,873.75,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,7949a4e2461f7ad6c3db4ab64edbbf6a,1334101649,41.58343,-124.129603,1,95548.0,1
2019-03-12 23:38:49,30143713661454,fraud_Durgan-Auer,misc_net,795.4,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,2f86eb3521e9545c239ed00c270edf00,1331595529,48.987292,-96.715947,1,,1
2019-01-01 19:07:05,4861310130652566408,fraud_Mohr Inc,shopping_pos,9.59,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,bc71a738fc462ce6b43a57ac671a3e4d,1325444825,30.369479,-90.686536,0,70733.0,0
2019-01-01 18:27:19,213161293389774,fraud_Kutch-Ferry,home,39.8,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,84c3392f32067e2e68132147a8c93080,1325442439,42.5383,-77.01021300000001,0,14837.0,0
2019-01-01 22:27:40,6011934240159560,"fraud_Hermiston, Pacocha and Smith",health_fitness,73.81,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,972394750f53d02145a8d759ed7c1943,1325456860,44.677368,-68.08815799999999,0,4634.0,0
2019-01-20 21:03:01,4220345354880,fraud_Sawayn PLC,shopping_pos,927.58,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,afdc90b5929238566ee58bef06fa3b04,1327093381,42.976673,-83.08651400000001,1,48444.0,0
2019-01-01 11:43:53,347612609554823,fraud_Murray Ltd,grocery_net,39.79,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,d1ca2bda3c94eaf8df34a5fc0d531306,1325418233,43.855651,-70.078073,0,4032.0,0
2019-01-02 10:33:57,3502377050801561,fraud_Emard Inc,gas_transport,97.34,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,1d438251bd74c32bbec226e6551ddab8,1325500437,31.219624,-94.792535,0,75941.0,0
2019-01-01 03:42:50,4355790796238264643,fraud_Lynch Ltd,shopping_pos,7.09,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,e7f21d3a19da1b96d6f3388dc8636335,1325389370,40.738949,-91.966795,0,52565.0,0
2019-01-02 11:10:08,3514897282719543,fraud_Padberg-Welch,grocery_pos,83.24,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,bc0f7c58fd3fa82612e6268bdbd707b5,1325502608,43.09272,-76.340998,0,13164.0,0
2019-01-01 19:31:15,4879265611163287,fraud_Greenholt Ltd,health_fitness,73.81,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31.0,-82.8555,419,Advertising account executive,1990-10-28,934b3c6d6d006b14d1f95d717f663c93,1325446275,30.569444,-82.465117,0,31631.0,0
2019-02-04 01:55:28,213126662687660,fraud_Parisian and Sons,gas_transport,13.08,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,20601d1e002de8eb3a81d7ccba89212e,1328320528,26.730685,-99.544555,1,,0
2019-01-02 13:02:21,4777065439639721,fraud_Daugherty-Thompson,food_dining,63.14,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,9b52d5be69011f6e133c54905de03dd2,1325509341,40.440709000000005,-74.581538,0,8823.0,0
2019-01-01 16:49:39,342952484382519,fraud_Fritsch and Sons,health_fitness,69.41,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,84a7b04c7647e5cea172d92ba2970f78,1325436579,41.738052,-72.499344,0,6040.0,0
2019-02-28 19:44:50,630425673344,"fraud_Reichert, Rowe and Mraz",shopping_net,758.33,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,88ccbaee6fe87034bfc47505b17d6d19,1330544690,37.605358,-80.7503,1,24981.0,1
2019-01-01 00:39:37,213193596103206,fraud_Huels-Hahn,gas_transport,60.77,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,211c26efcb0ed5e87d4700daee23e070,1325378377,45.323099,-85.11654300000001,0,49720.0,0
2019-01-02 12:19:00,4425161475596168,fraud_Baumbach Ltd,personal_care,23.26,Brooke,Fisher,F,815 Heather Divide Apt. 965,San Angelo,TX,76905,31.4647,-100.39,103927,Drilling engineer,1962-06-27,f7f5d14c17c3bf8285e8f4ed2a18455f,1325506740,30.576647,-99.8701,0,76849.0,0
2019-01-01 01:17:44,4149238353975790,"fraud_Mosciski, Gislason and Mertz",grocery_pos,92.99,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,82a8fce947e7d34e5bcf45fd9fe9f42d,1325380664,40.706082,-80.366274,0,15009.0,0
2019-01-01 05:58:36,4451438912406400,fraud_Bradtke PLC,grocery_pos,34.0,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,621ff2099ef3b8cf9a8082b41d434f37,1325397516,35.277366,-94.505159,0,74902.0,0
2019-01-01 19:00:20,3500969075198072,fraud_Bartoletti and Sons,personal_care,11.21,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,180901d384a8c4b7ae33b1ba97a628b7,1325444420,47.90135,-116.53333,0,83803.0,0
2019-01-01 15:09:17,5559857416065248,fraud_Larson-Moen,entertainment,78.51,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,bb99744d4d65442635bef90a7375adc9,1325430557,41.720972,-121.822315,0,96058.0,0
2019-01-01 22:30:05,6011652924285713,fraud_Schmidt-Larkin,home,20.65,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,843a2535016fecce489ecc1370b11f6d,1325457005,39.289666,-92.394139,0,65243.0,0
2019-01-01 13:14:00,4301028321766222513,"fraud_Mante, Luettgen and Hackett",health_fitness,74.06,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,50bd13e2c633ad88c7f1c9e844c4eea8,1325423640,41.18301,-79.80893499999999,0,16373.0,0
2019-01-01 23:16:16,4653879239169997,"fraud_Turcotte, McKenzie and Koss",entertainment,45.57,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,bb0f9649f0fdd590108b9edc3c6ae426,1325459776,36.165674,-86.886584,0,37218.0,0
2019-01-01 01:56:51,30442439074871,"fraud_Parisian, Schiller and Altenwerth",misc_net,14.03,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,c5b45db3f9af5c8f13573906e7dafcdc,1325383011,40.868184,-76.283066,0,17967.0,0
2019-01-27 13:16:00,4209696857872688515,"fraud_Quitzon, Green and Bashirian",shopping_pos,744.69,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,e2e1234e1ffdfbbad4edbe4307087572,1327670160,38.508788,-88.431028,1,62823.0,1
2019-02-23 22:28:28,6011504998544485,fraud_O'Keefe-Wisoky,food_dining,121.17,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,3dfb8da1bdcb9b9ee3022082d57b7627,1330036108,32.840604,-87.210468,1,35034.0,0
2019-01-02 04:35:41,3502088871723054,"fraud_Moen, Reinger and Murphy",grocery_pos,87.69,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,5b20287bc5d932247fc570022449ec08,1325478941,38.240699,-77.217791,0,22485.0,0
2019-01-01 05:10:04,501831082224,"fraud_Langworth, Boehm and Gulgowski",shopping_net,17.28,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,ab41841a5c10cc01a69acf4d6db51a48,1325394604,40.966241,-78.242112,0,16821.0,0
2019-04-09 23:46:08,36721445180895,fraud_Kassulke PLC,shopping_net,946.04,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,47932b92f5dc09a3b6922730f81dc605,1334015168,41.530541,-74.545798,1,10963.0,0
2019-01-01 07:01:02,6011492816282597,fraud_Torp-Labadie,gas_transport,77.02,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,dd94dcd84e29722f8156292b74d2ab60,1325401262,32.844328000000004,-91.793546,0,71261.0,0
2019-01-02 04:25:32,2512312531485080,fraud_Eichmann-Russel,misc_pos,1.43,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",1956-10-08,2f5ec2b663009b50a1b269a01738878c,1325478332,43.183689,-82.783158,0,48454.0,0
2019-01-01 09:36:41,370877495212014,"fraud_Rippin, Kub and Mann",misc_net,126.43,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,64b5c04fdc3ba28e73cfddeb63877ef3,1325410601,36.720747,-81.178168,0,24326.0,0
2019-02-21 23:59:13,3592931352252641,fraud_Heathcote LLC,shopping_net,1126.71,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,d74629173d8612835621724f8893cf5d,1329868753,45.688796,-93.455964,1,55017.0,1
2019-01-01 01:06:06,5456776410929288,fraud_Bernhard Inc,gas_transport,64.47,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,93953aab1a46beb5d65c8ab368a3f860,1325379966,40.068764,-79.826882,0,15438.0,0
2019-01-01 13:59:15,4605902936394,fraud_Fritsch and Sons,health_fitness,49.91,Vincent,Mueller,M,79019 Taylor Cliffs,Dallas,TX,75238,32.876999999999995,-96.708,1263321,Drilling engineer,1959-06-28,b977318727f61dc08bd3085106b9a283,1325426355,32.459602000000004,-96.527023,0,75158.0,0
2019-04-20 02:12:23,4497451418073897078,fraud_Heathcote LLC,shopping_net,983.87,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,bff46b835e7d8ba0b58885f85f18d334,1334887943,32.930541,-92.212758,1,71260.0,1
